2.06E-06,4.75E-05,8.50E-06,2.88E-05,4.58E-05,6.01E-05,4.48E-05,3.75E-05,8.15E-05,5.23E-05,1.14E-05,1.47E-05,4.54E-05,5.38E-05,2.45E-05,2.72E-05,3.50E-05,4.98E-05,2.62E-05,4.26E-05
0.000372298,5.38E-05,6.83E-05,2.69E-05,2.52E-05,3.49E-05,5.54E-05,3.45E-05,1.55E-05,3.20E-05,8.99E-05,6.49E-05,3.84E-05,2.32E-05,2.49E-05,3.13E-05,4.90E-05,4.38E-05,3.15E-05,3.13E-05
0.000122168,3.17E-05,6.08E-06,3.62E-05,0.000136627,5.03E-05,4.86E-05,2.93E-05,2.62E-05,7.27E-05,1.87E-05,4.75E-07,5.11E-05,4.41E-05,5.30E-05,1.85E-05,8.77E-05,5.62E-05,3.08E-05,2.71E-05
0.000271363,5.39E-05,4.94E-05,2.80E-05,6.48E-05,5.31E-05,1.86E-05,2.27E-05,4.06E-05,6.71E-05,5.89E-05,2.02E-05,4.79E-05,2.55E-05,6.41E-05,3.29E-05,6.45E-06,4.10E-06,5.78E-05,2.73E-05
0.000486573,4.18E-05,4.83E-05,2.71E-05,4.86E-05,5.77E-05,5.16E-05,5.80E-05,3.24E-05,2.34E-05,2.81E-05,6.89E-05,7.50E-05,6.09E-05,5.89E-05,3.65E-05,3.73E-05,6.11E-05,4.06E-05,2.15E-05
0.000117878,4.18E-05,8.35E-06,3.89E-05,2.01E-05,5.20E-05,1.70E-05,3.76E-05,4.17E-05,9.58E-05,8.31E-05,6.78E-05,6.50E-06,3.77E-05,5.23E-05,6.78E-05,2.61E-05,2.53E-05,3.91E-05,4.78E-05
1.42E-06,3.58E-05,7.53E-06,3.65E-05,5.81E-05,2.10E-05,4.46E-05,7.20E-05,9.49E-05,4.19E-05,5.69E-05,1.92E-05,9.40E-06,0.000121934,1.83E-05,2.96E-05,3.54E-05,7.98E-05,3.13E-05,4.28E-05
0.000632606,5.06E-05,3.40E-05,2.62E-05,3.17E-05,2.52E-05,2.60E-05,4.89E-05,2.89E-05,2.87E-05,5.21E-05,5.44E-05,2.62E-05,3.62E-05,4.73E-05,2.98E-05,1.51E-05,5.64E-06,7.78E-06,2.14E-05
0.000376576,3.91E-06,5.16E-06,6.09E-05,6.76E-05,4.57E-05,2.26E-05,3.34E-05,3.59E-05,5.09E-05,2.51E-05,2.59E-05,1.35E-05,3.05E-05,1.54E-05,5.12E-05,4.90E-05,1.35E-05,1.65E-05,1.83E-05
0.000142882,9.95E-06,1.79E-05,5.23E-05,2.40E-05,5.25E-05,4.84E-05,3.98E-05,3.72E-06,5.13E-05,5.51E-05,2.84E-05,2.59E-05,0.000104456,5.88E-05,1.54E-05,2.21E-05,4.60E-05,1.51E-05,3.85E-05
0.000234845,3.39E-05,5.88E-05,5.16E-05,7.03E-05,8.72E-05,3.30E-05,2.94E-05,8.47E-05,6.91E-05,3.96E-05,5.63E-05,5.60E-05,2.13E-05,3.27E-05,6.28E-05,2.54E-05,3.20E-05,2.95E-05,1.76E-05
0.000139415,5.42E-05,4.00E-05,2.44E-05,4.91E-05,1.08E-05,3.23E-05,6.41E-05,3.18E-05,2.20E-05,2.30E-05,3.11E-05,3.84E-05,4.56E-05,1.05E-05,1.69E-05,3.66E-05,6.57E-05,2.83E-05,4.21E-05
0.00058162,5.32E-05,2.68E-05,3.25E-05,4.03E-05,1.85E-05,4.37E-05,6.65E-05,2.82E-06,6.20E-05,7.11E-05,5.42E-05,4.54E-05,1.15E-05,3.49E-05,7.08E-06,1.83E-05,2.95E-05,2.72E-05,2.82E-05
0.000142882,9.95E-06,1.79E-05,5.23E-05,2.40E-05,5.25E-05,4.84E-05,3.98E-05,3.72E-06,5.13E-05,5.51E-05,2.84E-05,2.59E-05,0.000104456,5.88E-05,1.54E-05,2.21E-05,4.60E-05,1.51E-05,3.85E-05
0.000315385,3.52E-05,2.64E-05,4.11E-05,2.10E-05,4.41E-05,1.43E-05,5.83E-05,4.47E-05,2.81E-05,2.46E-05,3.30E-05,1.93E-05,4.57E-05,4.89E-05,7.05E-05,3.04E-05,2.72E-05,5.39E-05,5.41E-05
0.000231942,2.90E-05,4.93E-05,2.02E-05,5.26E-05,1.56E-05,2.72E-05,7.34E-06,1.58E-05,4.07E-05,6.86E-05,1.17E-05,2.67E-05,5.58E-05,6.36E-05,1.16E-05,6.19E-05,1.25E-05,1.15E-05,0.000112608
0.000154367,2.54E-05,5.35E-05,0.000108011,3.36E-05,5.13E-05,2.57E-05,8.13E-06,7.48E-05,3.70E-05,1.09E-05,5.64E-05,4.60E-05,6.71E-06,4.40E-05,3.73E-05,2.46E-05,8.00E-06,5.96E-06,3.89E-05
0.000270829,5.63E-05,5.67E-05,2.33E-05,9.46E-05,6.50E-05,1.57E-05,2.30E-05,4.56E-05,4.52E-05,4.88E-05,6.46E-05,2.88E-05,3.26E-05,1.10E-05,4.75E-05,5.33E-05,2.93E-05,4.03E-05,3.63E-05
0.000437094,4.23E-05,4.16E-05,3.08E-05,4.34E-05,1.48E-05,6.48E-05,4.35E-05,1.71E-05,4.75E-05,3.88E-05,2.08E-05,4.55E-05,4.32E-05,2.59E-05,1.89E-05,7.29E-06,8.42E-05,1.56E-05,7.99E-05
0.000403002,3.77E-05,3.06E-05,2.01E-05,4.00E-05,9.40E-06,3.54E-05,2.64E-05,4.15E-05,8.06E-05,6.25E-05,2.29E-05,6.27E-05,2.01E-05,7.51E-05,5.43E-05,2.49E-05,5.42E-05,4.79E-05,1.74E-05
0.000439003,5.91E-05,1.65E-05,5.58E-05,4.39E-05,4.44E-05,1.08E-05,4.16E-05,1.21E-05,2.26E-05,1.71E-05,3.60E-05,8.66E-05,8.31E-05,8.93E-05,3.40E-05,2.88E-05,3.26E-05,1.54E-05,3.64E-05
0.000685305,6.88E-05,4.80E-05,4.53E-05,2.91E-05,5.49E-05,6.27E-05,6.92E-06,3.56E-05,1.98E-05,1.60E-05,0.000101237,4.11E-05,5.21E-05,1.62E-05,5.52E-05,3.85E-05,5.36E-05,3.73E-05,4.17E-05
0.000372417,4.47E-05,5.48E-05,2.54E-05,2.39E-05,5.29E-05,2.64E-05,3.11E-05,9.44E-05,5.04E-05,2.79E-05,4.06E-05,1.70E-05,2.87E-05,4.06E-05,2.55E-05,3.72E-05,1.11E-05,1.43E-05,3.46E-05
0.000683159,6.00E-05,4.11E-05,2.39E-05,5.72E-05,1.91E-05,3.55E-05,3.42E-05,3.07E-05,9.61E-06,3.33E-05,4.09E-05,3.36E-05,2.75E-05,2.19E-05,2.86E-05,3.02E-05,3.07E-05,4.13E-05,2.90E-05
4.40E-06,3.45E-05,1.91E-05,1.37E-05,5.47E-05,1.83E-05,5.87E-05,3.16E-05,5.72E-05,3.61E-05,2.61E-05,2.57E-05,4.70E-05,1.15E-05,4.93E-05,4.41E-05,4.62E-05,1.77E-05,1.66E-05,8.49E-05
0.001019045,6.35E-05,7.90E-05,6.58E-05,2.53E-05,1.21E-05,6.09E-05,7.06E-05,3.29E-05,1.78E-05,5.68E-05,6.78E-05,3.38E-05,3.44E-05,5.37E-05,1.37E-05,4.02E-05,5.56E-05,1.83E-05,1.94E-05
0.000410251,2.67E-05,5.10E-05,1.82E-05,5.89E-05,5.15E-05,3.54E-05,3.90E-05,2.51E-05,2.22E-05,6.01E-06,7.04E-05,3.48E-05,2.91E-05,3.56E-05,3.46E-05,2.94E-05,3.79E-05,3.10E-05,1.82E-05
0.000336057,6.63E-05,2.27E-05,5.52E-05,2.92E-05,1.64E-05,1.64E-05,1.19E-05,4.36E-05,5.75E-05,4.04E-05,5.37E-05,8.01E-05,2.28E-05,1.74E-05,2.51E-05,1.76E-05,1.37E-05,4.64E-05,5.31E-05
0.001019045,6.35E-05,7.90E-05,6.58E-05,2.53E-05,1.21E-05,6.09E-05,7.06E-05,3.29E-05,1.78E-05,5.68E-05,6.78E-05,3.38E-05,3.44E-05,5.37E-05,1.37E-05,4.02E-05,5.56E-05,1.83E-05,1.94E-05
0.000522692,4.30E-05,6.69E-05,3.19E-05,2.72E-05,2.31E-05,8.49E-05,2.29E-05,3.85E-05,4.72E-05,1.03E-05,2.86E-05,3.60E-05,8.79E-06,4.86E-05,2.67E-05,2.04E-05,1.84E-05,4.05E-05,2.32E-05
0.000498196,7.22E-05,5.40E-05,4.61E-05,5.88E-05,1.01E-05,4.33E-05,5.69E-05,3.56E-05,4.21E-05,2.29E-05,1.75E-05,2.51E-05,2.44E-05,3.71E-05,4.08E-05,3.96E-05,5.01E-05,5.31E-05,9.45E-07
0.000116579,1.69E-05,2.04E-05,1.88E-05,2.44E-05,4.93E-05,4.92E-05,3.13E-05,4.89E-05,1.32E-05,4.97E-05,5.96E-05,6.38E-05,1.98E-05,3.16E-05,6.88E-05,2.89E-05,5.46E-05,5.17E-05,5.53E-05
0.000417533,4.67E-05,7.67E-05,1.91E-05,2.82E-05,3.62E-05,2.93E-05,2.01E-05,5.01E-05,6.84E-05,7.86E-06,3.72E-05,5.65E-05,5.48E-05,1.79E-05,4.56E-05,6.13E-06,4.25E-05,5.20E-05,5.56E-05
0.000806733,4.41E-05,1.46E-05,7.59E-05,6.80E-05,4.69E-05,3.05E-05,2.94E-05,3.15E-05,4.34E-05,3.71E-05,5.53E-05,4.88E-05,5.86E-05,2.32E-05,1.73E-05,3.06E-05,7.25E-05,2.57E-05,3.02E-05
0.000359761,3.29E-05,2.21E-05,4.64E-05,3.68E-05,1.23E-05,1.98E-05,5.38E-05,9.37E-05,6.94E-05,1.17E-05,5.52E-05,7.65E-05,1.12E-05,6.97E-06,3.92E-05,3.88E-05,1.20E-05,4.49E-05,5.60E-05
0.001231512,1.71E-05,6.94E-05,2.44E-05,1.41E-05,4.47E-05,6.95E-05,2.32E-05,2.75E-05,1.05E-05,2.89E-05,4.83E-05,2.87E-05,4.99E-05,7.29E-05,7.20E-06,7.98E-05,2.29E-05,4.37E-05,2.00E-05
0.000886413,2.93E-05,3.94E-05,7.11E-05,1.65E-05,1.79E-05,4.50E-05,4.68E-05,3.14E-05,1.97E-05,2.59E-05,4.94E-05,4.26E-05,1.28E-05,5.26E-05,1.73E-05,3.68E-05,5.09E-05,9.86E-05,4.04E-05
0.001791173,7.30E-05,1.31E-05,5.88E-05,2.34E-05,6.53E-06,3.15E-05,3.85E-05,1.11E-05,4.47E-05,3.46E-05,5.41E-05,3.69E-05,4.58E-06,1.94E-05,4.26E-05,4.41E-05,3.59E-05,5.86E-05,5.19E-05
0.000477661,6.96E-05,4.59E-05,2.72E-05,5.28E-05,5.00E-05,5.73E-05,5.52E-05,2.15E-05,3.42E-05,2.97E-05,2.21E-05,1.30E-05,4.53E-05,3.57E-05,5.59E-05,8.41E-05,5.53E-05,8.16E-05,1.10E-05
0.000200937,3.13E-05,7.69E-06,5.58E-05,5.93E-05,5.81E-05,2.01E-05,3.15E-05,3.83E-05,2.45E-05,3.84E-05,4.48E-05,4.28E-05,2.95E-05,2.45E-05,2.13E-05,4.49E-05,0.000116563,2.82E-05,2.68E-05
0.000547136,2.34E-05,2.08E-05,5.20E-05,5.24E-05,3.83E-05,5.78E-05,5.40E-05,3.83E-05,4.18E-05,3.24E-05,6.21E-05,2.94E-05,2.75E-05,2.95E-05,8.87E-06,2.74E-05,1.24E-05,3.98E-05,5.78E-05
0.000487089,3.07E-05,5.11E-05,3.32E-05,4.95E-05,8.46E-06,1.50E-05,2.09E-05,6.22E-05,6.02E-05,2.72E-05,3.27E-05,4.34E-06,2.71E-05,3.94E-05,5.16E-05,1.15E-05,7.16E-05,5.08E-05,3.98E-05
0.000488698,2.98E-05,3.00E-05,4.49E-05,9.31E-06,2.19E-05,7.05E-05,2.17E-05,1.29E-05,1.55E-05,9.29E-06,4.90E-05,4.58E-05,2.78E-05,3.46E-05,6.68E-05,2.15E-05,2.34E-05,3.61E-05,5.71E-05
0.000518172,4.71E-05,4.21E-05,1.55E-05,3.19E-05,7.07E-05,1.85E-05,3.74E-06,3.51E-05,1.62E-05,3.80E-05,1.28E-05,6.72E-05,6.34E-05,6.97E-06,2.74E-05,9.04E-05,3.43E-05,1.86E-05,3.54E-05
0.00022827,2.41E-05,0.000102549,2.25E-05,3.65E-05,0.000119221,2.65E-05,9.40E-06,4.48E-05,3.04E-06,1.98E-05,1.83E-05,3.43E-05,5.37E-05,3.25E-05,1.91E-05,5.12E-05,2.98E-05,2.74E-05,6.87E-05
0.000348913,4.30E-05,1.17E-05,4.15E-05,6.13E-05,2.74E-05,0.000116559,3.98E-05,3.30E-05,7.33E-05,3.53E-05,3.91E-05,2.09E-05,3.19E-05,3.69E-05,2.41E-05,7.63E-06,1.19E-05,5.06E-05,7.48E-05
0.000348913,4.30E-05,1.17E-05,4.15E-05,6.13E-05,2.74E-05,0.000116559,3.98E-05,3.30E-05,7.33E-05,3.53E-05,3.91E-05,2.09E-05,3.19E-05,3.69E-05,2.41E-05,7.63E-06,1.19E-05,5.06E-05,7.48E-05
0.000477971,2.66E-05,3.47E-05,6.10E-05,6.49E-06,1.58E-05,4.76E-05,2.41E-05,4.52E-05,3.32E-05,2.46E-05,1.47E-05,3.26E-05,5.97E-05,4.18E-05,9.32E-05,4.48E-05,1.73E-05,2.74E-05,6.14E-05
0.00022827,2.41E-05,0.000102549,2.25E-05,3.65E-05,0.000119221,2.65E-05,9.40E-06,4.48E-05,3.04E-06,1.98E-05,1.83E-05,3.43E-05,5.37E-05,3.25E-05,1.91E-05,5.12E-05,2.98E-05,2.74E-05,6.87E-05
0.000367041,6.92E-05,5.23E-05,2.39E-05,6.29E-05,4.60E-05,5.71E-05,3.18E-05,1.05E-05,5.49E-05,5.80E-05,4.62E-05,5.82E-05,3.51E-05,7.47E-05,3.01E-05,3.01E-05,4.59E-05,9.55E-06,6.45E-05
0.000369192,2.59E-05,3.38E-05,5.73E-05,1.86E-05,5.44E-05,4.09E-05,2.62E-05,9.05E-05,4.45E-05,4.38E-05,3.86E-05,5.38E-05,5.30E-05,6.13E-05,5.80E-05,1.75E-05,3.14E-05,6.61E-06,5.41E-06
0.000668314,5.11E-05,4.00E-05,2.90E-05,1.02E-05,3.76E-05,0.000103409,4.35E-05,9.73E-05,4.09E-05,2.04E-05,6.09E-05,7.67E-05,1.43E-05,5.64E-05,4.63E-05,4.30E-06,1.65E-05,4.73E-06,6.33E-05
0.000455727,6.32E-05,1.99E-05,4.61E-05,1.30E-05,7.18E-06,3.07E-05,2.16E-05,7.56E-05,3.57E-05,5.60E-05,3.64E-05,2.36E-05,2.74E-05,5.42E-05,4.70E-06,1.70E-05,9.23E-05,6.36E-05,3.48E-05
0.001222551,9.87E-05,3.95E-05,5.62E-05,3.56E-05,1.88E-05,4.10E-05,9.18E-05,5.26E-05,3.76E-05,4.96E-05,4.67E-05,4.91E-05,4.25E-05,2.91E-05,1.98E-05,2.10E-05,2.43E-05,5.44E-05,2.40E-05
0.00155441,1.28E-05,4.42E-05,3.05E-05,4.42E-05,3.92E-05,4.33E-05,3.34E-05,7.70E-05,2.73E-05,3.96E-05,2.39E-05,7.80E-06,9.56E-06,1.41E-05,5.60E-05,5.75E-05,5.58E-05,5.48E-05,4.22E-05
0.001237211,5.00E-05,2.53E-05,7.20E-05,5.86E-05,2.80E-05,2.62E-05,5.06E-05,5.70E-05,3.08E-05,1.39E-05,4.17E-05,3.44E-05,0.000130289,6.15E-05,7.31E-05,6.60E-05,3.06E-05,8.92E-05,7.11E-05
0.001118892,1.99E-05,1.19E-05,2.76E-05,4.83E-05,2.42E-05,2.04E-05,5.22E-05,1.37E-05,2.76E-05,8.88E-07,7.32E-06,5.40E-05,3.53E-05,5.93E-05,4.21E-05,3.94E-05,2.36E-05,4.79E-05,2.80E-05
0.000607667,1.56E-05,3.18E-05,7.16E-05,3.30E-05,8.46E-05,1.96E-05,4.33E-05,2.97E-05,4.41E-05,2.25E-05,6.77E-05,5.56E-05,8.17E-06,7.19E-05,3.88E-05,7.43E-05,4.17E-06,5.49E-05,3.28E-05
0.000917393,3.49E-06,3.81E-05,2.22E-05,5.25E-05,2.05E-05,4.91E-05,4.06E-05,2.78E-05,3.98E-05,1.67E-05,8.27E-05,3.60E-05,5.20E-05,2.61E-05,2.68E-05,2.35E-05,3.92E-05,3.50E-05,3.00E-05
0.001277381,3.54E-05,2.88E-05,4.07E-05,5.22E-05,1.52E-05,2.93E-05,3.25E-05,4.05E-05,1.60E-05,4.24E-05,2.24E-05,1.43E-05,4.43E-05,3.20E-05,5.46E-05,1.10E-05,8.39E-05,1.15E-05,2.21E-05
0.001524474,3.63E-05,4.34E-05,3.98E-05,4.95E-05,6.10E-05,7.10E-05,2.22E-05,4.69E-05,5.26E-05,9.51E-05,3.33E-06,6.44E-05,8.05E-06,6.89E-05,2.76E-05,4.65E-05,1.87E-05,5.87E-05,3.04E-05
0.001585711,2.21E-05,3.51E-05,2.26E-05,4.40E-06,2.05E-05,7.58E-05,4.61E-05,6.10E-05,3.73E-05,3.38E-05,2.77E-05,3.48E-05,2.81E-05,2.69E-05,2.86E-05,3.54E-05,2.52E-05,5.47E-05,3.47E-05
0.003163456,5.32E-05,6.25E-05,2.57E-05,3.76E-05,0.000102805,4.60E-05,3.65E-05,8.49E-05,6.83E-05,3.92E-05,4.45E-05,5.69E-05,2.43E-05,5.04E-05,4.16E-05,5.07E-05,1.68E-05,5.46E-05,5.68E-05
0.003841098,5.29E-05,1.60E-05,3.20E-05,3.05E-05,3.31E-05,2.22E-05,3.46E-05,4.35E-05,3.49E-05,2.47E-05,5.92E-05,2.11E-05,2.70E-05,3.32E-05,4.03E-05,2.90E-05,2.83E-05,1.89E-05,4.63E-05
0.003061408,4.84E-05,1.18E-05,5.17E-05,1.51E-05,2.15E-05,4.83E-05,2.59E-05,2.19E-05,3.62E-05,3.08E-05,5.68E-05,1.64E-05,3.70E-05,1.98E-05,5.47E-05,5.02E-05,1.64E-05,1.09E-05,3.79E-05
0.003225235,6.44E-05,2.33E-05,1.78E-05,2.24E-05,4.73E-05,2.72E-05,7.09E-05,4.92E-05,4.63E-06,4.07E-05,4.38E-05,5.33E-05,2.22E-05,1.09E-05,1.83E-05,4.50E-05,3.71E-05,9.07E-05,2.02E-05
0.00381544,5.36E-06,4.16E-05,0.000114392,5.32E-05,4.98E-05,5.33E-05,3.81E-05,3.13E-05,2.76E-05,2.14E-05,2.47E-05,4.87E-05,3.18E-05,2.49E-05,3.31E-05,7.47E-05,5.75E-05,4.40E-05,1.04E-05
0.003225235,6.44E-05,2.33E-05,1.78E-05,2.24E-05,4.73E-05,2.72E-05,7.09E-05,4.92E-05,4.63E-06,4.07E-05,4.38E-05,5.33E-05,2.22E-05,1.09E-05,1.83E-05,4.50E-05,3.71E-05,9.07E-05,2.02E-05
0.005062984,3.05E-05,2.16E-05,1.45E-05,1.31E-05,4.66E-06,9.72E-06,2.85E-05,1.93E-05,4.14E-05,3.02E-05,2.05E-05,9.22E-05,4.86E-05,2.34E-05,2.61E-05,1.80E-05,3.77E-05,3.52E-05,4.20E-05
0.00381544,5.36E-06,4.16E-05,0.000114392,5.32E-05,4.98E-05,5.33E-05,3.81E-05,3.13E-05,2.76E-05,2.14E-05,2.47E-05,4.87E-05,3.18E-05,2.49E-05,3.31E-05,7.47E-05,5.75E-05,4.40E-05,1.04E-05
0.005078091,4.50E-05,3.43E-05,3.82E-05,8.90E-05,3.99E-05,3.90E-05,2.78E-05,5.33E-05,1.16E-05,3.54E-06,2.01E-05,1.60E-05,5.10E-05,4.12E-05,3.86E-06,8.18E-05,9.97E-06,7.90E-05,4.59E-05
0.002613571,3.30E-05,4.08E-05,0.000131286,1.89E-05,1.02E-05,3.85E-06,4.04E-05,2.13E-05,2.43E-05,4.39E-05,4.09E-05,9.04E-06,9.46E-06,4.45E-05,2.46E-05,5.86E-05,2.32E-05,7.14E-05,4.10E-05
0.005062984,3.05E-05,2.16E-05,1.45E-05,1.31E-05,4.66E-06,9.72E-06,2.85E-05,1.93E-05,4.14E-05,3.02E-05,2.05E-05,9.22E-05,4.86E-05,2.34E-05,2.61E-05,1.80E-05,3.77E-05,3.52E-05,4.20E-05
0.005078091,4.50E-05,3.43E-05,3.82E-05,8.90E-05,3.99E-05,3.90E-05,2.78E-05,5.33E-05,1.16E-05,3.54E-06,2.01E-05,1.60E-05,5.10E-05,4.12E-05,3.86E-06,8.18E-05,9.97E-06,7.90E-05,4.59E-05
0.000983533,4.25E-05,3.76E-05,8.69E-05,3.06E-05,4.58E-05,4.87E-05,5.91E-05,6.58E-05,5.20E-06,3.41E-05,6.49E-05,4.37E-06,2.70E-05,4.27E-05,2.16E-05,5.96E-05,3.36E-05,3.94E-05,2.70E-05
4.36E-06,3.45E-05,0.000103759,1.83E-05,1.90E-05,4.48E-05,6.78E-06,1.47E-05,6.91E-05,1.80E-05,4.43E-05,5.34E-05,0.000181119,2.79E-06,0.000110504,6.20E-06,4.58E-05,1.81E-05,2.14E-05,9.25E-06
0.002613571,3.30E-05,4.08E-05,0.000131286,1.89E-05,1.02E-05,3.85E-06,4.04E-05,2.13E-05,2.43E-05,4.39E-05,4.09E-05,9.04E-06,9.46E-06,4.45E-05,2.46E-05,5.86E-05,2.32E-05,7.14E-05,4.10E-05
0.001270707,6.36E-05,4.91E-05,5.17E-05,1.02E-05,1.49E-05,1.32E-05,8.83E-05,4.56E-05,9.28E-05,1.62E-05,3.39E-05,3.75E-05,4.10E-05,5.70E-05,7.79E-05,2.02E-05,7.36E-05,3.76E-05,4.19E-05
0.003178395,2.80E-05,0.000195556,6.45E-05,2.35E-05,4.52E-05,1.46E-05,6.32E-06,7.04E-05,4.42E-05,6.78E-05,4.22E-05,3.21E-05,2.85E-05,2.99E-05,7.51E-05,4.87E-05,2.48E-06,1.35E-05,2.03E-05
0.003930933,5.78E-05,6.33E-05,5.22E-05,2.03E-05,1.87E-06,6.86E-05,4.38E-05,7.93E-06,1.36E-05,3.36E-05,3.06E-05,3.47E-05,1.82E-05,7.49E-06,3.88E-05,4.14E-05,4.12E-05,2.95E-05,4.93E-06
0.003399528,7.15E-05,0.00038777,4.23E-05,8.64E-05,5.07E-05,2.31E-05,5.75E-05,2.83E-05,3.75E-05,3.45E-05,3.43E-05,3.85E-05,3.45E-05,1.90E-05,3.07E-05,6.17E-05,2.98E-05,3.05E-05,1.35E-05
0.003930933,5.78E-05,6.33E-05,5.22E-05,2.03E-05,1.87E-06,6.86E-05,4.38E-05,7.93E-06,1.36E-05,3.36E-05,3.06E-05,3.47E-05,1.82E-05,7.49E-06,3.88E-05,4.14E-05,4.12E-05,2.95E-05,4.93E-06
0.002647974,3.57E-05,7.91E-05,1.39E-05,3.88E-05,4.36E-05,2.58E-05,3.71E-05,1.35E-05,7.24E-06,1.07E-05,5.95E-05,6.85E-05,3.49E-05,7.57E-05,2.40E-05,3.21E-05,5.33E-05,1.75E-05,0.000104519
6.90E-06,3.75E-05,3.04E-05,1.66E-05,4.48E-05,2.52E-05,2.25E-05,3.00E-05,1.93E-05,6.43E-05,6.37E-05,0.000100686,4.48E-05,3.36E-05,8.33E-05,2.71E-05,5.02E-05,4.55E-05,2.42E-05,5.85E-05
0.000116401,6.55E-05,4.03E-05,3.74E-05,2.96E-05,0.000108457,4.13E-05,0.000115767,0.000110636,4.28E-05,3.12E-05,3.98E-05,8.06E-05,8.91E-05,0.000146517,0.000114823,0.000108732,0.00011081,0.000190207,0.000131896
8.46E-06,0.000229355,0.000113513,7.40E-05,0.000174434,0.000183324,3.49E-05,0.000149637,0.000184765,0.000116029,7.08E-05,0.000175107,0.000133797,0.000103892,9.23E-05,0.000134244,4.49E-05,6.84E-05,0.000116313,3.42E-05
1.79E-06,8.65E-05,4.27E-05,4.41E-05,1.80E-06,6.65E-05,5.48E-05,7.48E-05,2.76E-05,0.000113221,4.92E-05,2.54E-05,2.90E-05,4.03E-05,1.41E-05,3.40E-05,4.94E-05,7.67E-05,8.42E-05,1.38E-05
6.90E-06,3.75E-05,3.04E-05,1.66E-05,4.48E-05,2.52E-05,2.25E-05,3.00E-05,1.93E-05,6.43E-05,6.37E-05,0.000100686,4.48E-05,3.36E-05,8.33E-05,2.71E-05,5.02E-05,4.55E-05,2.42E-05,5.85E-05
0.000104538,9.38E-05,5.24E-05,3.66E-05,5.96E-05,0.000226494,9.09E-05,6.38E-05,6.13E-05,6.87E-05,7.20E-05,7.72E-05,0.000123433,0.000169652,0.000270701,8.88E-05,0.000153721,6.53E-05,8.48E-05,8.30E-05
3.81E-06,1.37E-05,8.07E-05,6.01E-05,3.64E-05,0.000100969,4.09E-05,3.28E-05,9.82E-05,2.54E-05,0.000112866,4.71E-05,3.39E-05,0.000103379,8.28E-05,0.000114224,0.000109452,0.000109432,8.54E-05,5.66E-05
1.79E-06,8.65E-05,4.27E-05,4.41E-05,1.80E-06,6.65E-05,5.48E-05,7.48E-05,2.76E-05,0.000113221,4.92E-05,2.54E-05,2.90E-05,4.03E-05,1.41E-05,3.40E-05,4.94E-05,7.67E-05,8.42E-05,1.38E-05
0.000201173,0.000169373,9.08E-05,6.28E-05,0.000117331,8.44E-05,6.02E-05,0.000155635,0.00012245,0.000114829,7.50E-05,0.000125692,0.000153392,6.48E-05,2.36E-05,0.000109535,8.52E-05,4.34E-05,0.00014693,2.50E-05
0.000117497,4.68E-05,2.54E-05,5.38E-05,5.65E-05,2.79E-05,8.29E-05,4.69E-05,4.70E-05,2.93E-05,5.71E-05,0.000107593,2.80E-05,1.91E-05,9.18E-06,2.85E-05,6.07E-05,3.54E-05,6.82E-05,1.95E-05
3.81E-06,1.37E-05,8.07E-05,6.01E-05,3.64E-05,0.000100969,4.09E-05,3.28E-05,9.82E-05,2.54E-05,0.000112866,4.71E-05,3.39E-05,0.000103379,8.28E-05,0.000114224,0.000109452,0.000109432,8.54E-05,5.66E-05
0.000104538,9.38E-05,5.24E-05,3.66E-05,5.96E-05,0.000226494,9.09E-05,6.38E-05,6.13E-05,6.87E-05,7.20E-05,7.72E-05,0.000123433,0.000169652,0.000270701,8.88E-05,0.000153721,6.53E-05,8.48E-05,8.30E-05
3.27E-06,5.47E-05,8.87E-06,4.05E-05,4.54E-05,0.000115918,9.45E-05,2.43E-05,5.54E-05,5.95E-05,1.05E-05,6.00E-05,7.58E-05,5.12E-05,3.22E-06,4.10E-05,1.04E-05,2.65E-05,4.65E-05,5.87E-05
0.000101573,5.19E-05,0.000134259,9.75E-05,4.65E-05,2.22E-05,3.44E-05,3.14E-05,4.55E-05,5.43E-05,7.48E-05,7.15E-05,0.000109723,0.000198104,7.67E-05,0.000102078,0.000119014,6.19E-05,9.96E-05,2.85E-05
0.000119701,0.000161958,7.95E-05,4.72E-05,3.04E-05,5.85E-05,4.28E-05,8.03E-05,4.33E-05,5.16E-05,3.35E-05,2.37E-05,7.77E-05,3.86E-05,2.23E-05,9.84E-05,0.000140469,9.13E-05,7.07E-05,6.71E-05
0.000201173,0.000169373,9.08E-05,6.28E-05,0.000117331,8.44E-05,6.02E-05,0.000155635,0.00012245,0.000114829,7.50E-05,0.000125692,0.000153392,6.48E-05,2.36E-05,0.000109535,8.52E-05,4.34E-05,0.00014693,2.50E-05
0.000117497,4.68E-05,2.54E-05,5.38E-05,5.65E-05,2.79E-05,8.29E-05,4.69E-05,4.70E-05,2.93E-05,5.71E-05,0.000107593,2.80E-05,1.91E-05,9.18E-06,2.85E-05,6.07E-05,3.54E-05,6.82E-05,1.95E-05
4.26E-06,5.12E-05,7.81E-05,0.000102512,3.62E-05,4.93E-05,9.83E-05,0.000115477,6.16E-05,8.51E-05,7.30E-05,7.27E-05,8.30E-05,0.000192057,0.000117727,0.00016004,6.64E-05,0.000228687,0.000194409,5.53E-05
